corruption,ΔAccuracy,Δtrace,Δlargest_eig,Δhead10,Δtail,Δpr,Δspectral_entropy,Δkappa,Δneff,Δalpha
screwset_multi_object,-0.014843750000000017,101784.81,-697.751,-0.0292252,0.02922529,8.880514289303939,,-1.4823146,-0.08879852,0.04853172761219171
screwset_occlusion_bottom_right,0.0007812499999999972,10416676.0,-159958.94,-0.26881588,0.26881588,-13.135472694026209,,-0.41732216,-0.0067443848,0.18553316523711771
screwset_occlusion_top_left,-0.005468749999999998,-19597096.0,-419214.38,0.040887684,-0.040887773,-8.82654550808519,,0.9224446,-0.009307861,-0.2740295208492549
screwset_reflection,0.0,-79261256.0,-3091509.0,0.54036367,-0.540364,-21.466212526360486,,0.8586776,-0.02256012,-0.0457211498765
screwset_scrap_paper,-0.07109374999999998,189468.72,2557.2275,-0.017233491,0.017233491,2.42293393579628,,-2.2308197,0.032348633,0.07622067640635855
screwset_shadow,0.0,-25429628.0,-905013.06,-0.12234752,0.12234765,37.32932712372107,,-5.4835043,-0.0053100586,-0.02545234326764767
